ensembl_gene_id,Hugo_Symbol,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSCAFG00000016267,PSMD3,8251.380199,0.353964634,0.235586431,1.50248311,0.132972387,0.853379598
ENSCAFG00000016540,ARHGEF9,1.609869114,-2.940574867,1.955179319,-1.503992416,0.132583319,0.853379598
ENSCAFG00000016654,NA,7.974618603,-1.448310135,0.968928,-1.494755167,0.134978351,0.853379598
ENSCAFG00000017534,ANGPTL8,2.187977562,-2.080088221,1.393975859,-1.492198166,0.135647203,0.853379598
ENSCAFG00000017865,ISLR2,1.470615418,2.30976924,1.544649769,1.495335244,0.134826971,0.853379598
ENSCAFG00000018530,MAP2K3,4013.771919,0.44783742,0.299588055,1.494844047,0.134955148,0.853379598
ENSCAFG00000019165,GABRQ,1.912668808,4.517007191,3.008611788,1.501359268,0.133262663,0.853379598
ENSCAFG00000019220,NA,2687.397418,0.501149278,0.335202356,1.4950649,0.134897505,0.853379598
ENSCAFG00000019613,GAB3,154.6778082,-3.532244808,2.365625014,-1.493154996,0.135396619,0.853379598
ENSCAFG00000019930,FIBCD1,19.55568019,2.840058496,1.902596137,1.492727984,0.135508405,0.853379598
ENSCAFG00000019979,C9orf78,2058.316288,-0.316483981,0.210575513,-1.502947693,0.132852533,0.853379598
ENSCAFG00000023207,WTAP,1951.468925,-0.263083735,0.175714037,-1.497226624,0.1343343,0.853379598
ENSCAFG00000024995,SLCO4C1,3.612804636,1.168808889,0.776969305,1.504317971,0.132499514,0.853379598
ENSCAFG00000028712,NA,5.791308907,0.81573091,0.546845368,1.491703063,0.135777006,0.853379598
ENSCAFG00000029988,C18H11orf91,1.76903743,-1.413504689,0.944382774,-1.496749758,0.134458384,0.853379598
ENSCAFG00000030423,AIFM3,33.64420386,0.864011969,0.578018244,1.494783214,0.134971029,0.853379598
ENSCAFG00000031581,NA,532.1638307,-0.483933202,0.323958006,-1.493814609,0.135224082,0.853379598
ENSCAFG00000038511,NA,4.578457422,-2.751723887,1.838050716,-1.497088118,0.134370331,0.853379598
ENSCAFG00000041155,NA,80.84618942,-0.662300026,0.441604444,-1.499758518,0.133676966,0.853379598
ENSCAFG00000041930,NA,1410.846835,-0.450938188,0.299561498,-1.50532759,0.132239875,0.853379598
ENSCAFG00000042247,NA,3.220666764,-4.542573811,3.019781471,-1.504272363,0.132511252,0.853379598
ENSCAFG00000042800,NA,1.391842736,-3.287196879,2.186519591,-1.503392374,0.132737892,0.853379598
ENSCAFG00000043554,RALYL,5.131875083,2.229338834,1.486086539,1.500140655,0.133577972,0.853379598
ENSCAFG00000043730,NA,1198.487997,0.533648431,0.356161549,1.498332519,0.134046879,0.853379598
ENSCAFG00000043961,NA,32.27554586,-0.425954003,0.284309739,-1.498204053,0.134080243,0.853379598
ENSCAFG00000044015,MTCH2,1999.686321,0.448645549,0.300887601,1.49107357,0.135942181,0.853379598
ENSCAFG00000044347,NA,23.47260562,1.864814941,1.247001579,1.495439118,0.134799878,0.853379598
ENSCAFG00000045612,NA,268.7685738,0.338255782,0.226452914,1.493713528,0.135250511,0.853379598
ENSCAFG00000045939,NA,4.392412597,-2.177355985,1.450141438,-1.501478358,0.13323188,0.853379598
ENSCAFG00000046211,NA,5.678236698,-2.792462267,1.865029485,-1.497275131,0.134321683,0.853379598
ENSCAFG00000048504,NA,3.437021724,1.593726759,1.059085835,1.504813591,0.132372009,0.853379598
ENSCAFG00000049121,NA,1.614925397,-3.501932295,2.331900172,-1.50175052,0.133161551,0.853379598
ENSCAFG00000000378,HELB,356.8380238,0.562596082,0.38078771,1.477453362,0.139554151,0.853527392
ENSCAFG00000000696,RSPO2,4.218926003,2.411349854,1.620730545,1.487816628,0.136799259,0.853527392
ENSCAFG00000001080,NA,2.64328503,1.123611205,0.75378304,1.490629459,0.136058806,0.853527392
ENSCAFG00000001226,TRIM58,1.473908666,-3.380428002,2.277280785,-1.484414229,0.137699062,0.853527392
ENSCAFG00000001312,CHCHD3,4449.773102,0.532892749,0.360045686,1.480069807,0.138854618,0.853527392
ENSCAFG00000003018,MFSD2A,415.1340575,-1.20195112,0.810622441,-1.482750857,0.138140617,0.853527392
ENSCAFG00000003045,ZNF292,580.2178327,-0.436159028,0.295510914,-1.475948965,0.139957593,0.853527392
ENSCAFG00000003065,SLC35A1,1076.352506,0.945644005,0.640499919,1.476415495,0.139832386,0.853527392
ENSCAFG00000003086,GARS1,11521.09081,-0.496405767,0.333829515,-1.487003829,0.1370138,0.853527392
ENSCAFG00000003115,GJA10,4.424809022,-1.606581103,1.082195759,-1.484556828,0.137661259,0.853527392
ENSCAFG00000003665,SLC17A7,31.37932053,2.503073686,1.688242042,1.48265096,0.13816717,0.853527392
ENSCAFG00000003813,CFAP100,1.518303986,-2.837806595,1.919917359,-1.478087888,0.139384256,0.853527392
ENSCAFG00000004105,KBTBD12,71.75593086,-1.974949328,1.327811645,-1.487371598,0.136916694,0.853527392
ENSCAFG00000004337,EBPL,655.1443474,-0.785251487,0.529559051,-1.482840271,0.138116854,0.853527392
ENSCAFG00000004432,RCBTB2,431.2737436,-1.276691748,0.860835764,-1.483083999,0.138052095,0.853527392
ENSCAFG00000004490,CCDC17,10.67520819,-1.25125982,0.84513318,-1.480547504,0.138727193,0.853527392
ENSCAFG00000004610,APOC2,1.85158107,-1.835547332,1.233871714,-1.487632231,0.136847909,0.853527392
ENSCAFG00000004744,BEST4,3.204751222,-1.361850121,0.9220163,-1.477034757,0.139666321,0.853527392
ENSCAFG00000005483,ARHGEF40,2802.742645,-0.757471807,0.510561352,-1.483605846,0.137913517,0.853527392
ENSCAFG00000006302,TTI2,458.7190636,0.379267855,0.256855152,1.476582625,0.139787552,0.853527392
ENSCAFG00000007014,NRIP3,6.30532082,2.287888479,1.539997078,1.485644688,0.137373128,0.853527392
ENSCAFG00000007101,SPRYD3,2038.067467,0.691127555,0.467003365,1.479919861,0.138894635,0.853527392
ENSCAFG00000007114,BMS1,4310.208038,0.435651348,0.292554834,1.489127157,0.136453888,0.853527392
ENSCAFG00000007178,KIF20B,2419.258469,-0.300425069,0.203164099,-1.478731084,0.139212201,0.853527392
ENSCAFG00000007983,MCTP1,36.89321331,-1.510180932,1.02129355,-1.478694281,0.139222041,0.853527392
ENSCAFG00000008227,MORN3,77.6438126,-1.301442742,0.881318935,-1.476698945,0.139756355,0.853527392
ENSCAFG00000008533,NA,3.823792439,0.748776274,0.50403743,1.485556885,0.137396366,0.853527392
ENSCAFG00000008634,CCDC158,105.4054409,-0.829144753,0.557730127,-1.4866415,0.137109521,0.853527392
ENSCAFG00000008833,ACP2,941.0308452,0.600845042,0.406364016,1.478588206,0.139250407,0.853527392
ENSCAFG00000009164,NA,13.43025107,-0.830692008,0.562827004,-1.475927776,0.139963282,0.853527392
ENSCAFG00000010062,NOLC1,7086.079855,0.357295443,0.240766981,1.483988549,0.137811958,0.853527392
ENSCAFG00000010145,RAB35,2202.807114,0.349522637,0.235346535,1.485140357,0.137506647,0.853527392
ENSCAFG00000010496,YARS2,1027.580373,-0.947948845,0.642270658,-1.475933601,0.139961718,0.853527392
ENSCAFG00000010603,RGS1,284.5116977,4.288327273,2.895751825,1.480902899,0.13863245,0.853527392
ENSCAFG00000011253,INTS13,1588.134893,-0.491178198,0.332518283,-1.47714644,0.139636387,0.853527392
ENSCAFG00000011454,SLC7A8,87.45770974,2.282217863,1.534608262,1.487166412,0.136970865,0.853527392
ENSCAFG00000011914,CSTF1,1399.949182,0.282081143,0.189725897,1.486782498,0.137072265,0.853527392
ENSCAFG00000012191,RABGGTA,859.3742179,0.353705607,0.239363914,1.47768977,0.139490834,0.853527392
ENSCAFG00000012647,CD244,103.5989446,-3.546882582,2.388044966,-1.485266246,0.137473309,0.853527392
ENSCAFG00000013233,PISD,1033.822836,0.702285195,0.474740469,1.479303413,0.139059241,0.853527392
ENSCAFG00000013417,STYK1,12.09313729,-2.442311649,1.649582965,-1.480563088,0.138723038,0.853527392
ENSCAFG00000014114,CABYR,1013.369979,-0.581373982,0.392862619,-1.479840416,0.13891584,0.853527392
ENSCAFG00000014383,MAP4K5,1284.925022,-0.464783524,0.313903216,-1.48065869,0.138697547,0.853527392
ENSCAFG00000014647,CRTC1,681.7175369,-0.326464391,0.220498165,-1.480576453,0.138719474,0.853527392
ENSCAFG00000014811,JADE3,250.2748051,-0.709420693,0.480444915,-1.476591115,0.139785275,0.853527392
ENSCAFG00000015022,FAM53A,42.04591115,-1.105030639,0.748303507,-1.4767145,0.139752184,0.853527392
ENSCAFG00000015483,TBC1D25,578.4654727,-0.334440837,0.225370957,-1.483957121,0.137820297,0.853527392
ENSCAFG00000015749,DNAJC7,2743.382455,0.28288347,0.190145608,1.487720243,0.136824687,0.853527392
ENSCAFG00000016806,MEF2D,857.7717574,-0.488852243,0.329493084,-1.48364948,0.137901935,0.853527392
ENSCAFG00000017070,TRMT1,827.1774093,0.307361375,0.207545991,1.480931401,0.138624854,0.853527392
ENSCAFG00000017509,NA,244.895724,-0.357084468,0.241556213,-1.478266543,0.139336449,0.853527392
ENSCAFG00000017591,UBR7,1467.122691,-0.401931502,0.270650983,-1.485054652,0.137529347,0.853527392
ENSCAFG00000017966,ZNF287,100.9967517,0.430247538,0.290445731,1.481335383,0.138517224,0.853527392
ENSCAFG00000018090,AMMECR1,95.3425855,0.569594059,0.383770136,1.484206312,0.137754196,0.853527392
ENSCAFG00000018154,PAK3,607.4830664,-0.90560042,0.613488574,-1.476148796,0.139903952,0.853527392
ENSCAFG00000018249,ESCO1,702.4166772,-0.467719456,0.314621602,-1.486609479,0.137117983,0.853527392
ENSCAFG00000018510,LAMP2,3480.534282,0.705823561,0.474119231,1.488704771,0.136565128,0.853527392
ENSCAFG00000018525,DHRS7B,1032.567584,0.415439166,0.279453249,1.486614193,0.137116737,0.853527392
ENSCAFG00000019138,MAP2K2,4143.245028,0.267561185,0.180931862,1.478795284,0.139195037,0.853527392
ENSCAFG00000019359,P2RX1,203.4878179,-1.764162223,1.190021345,-1.482462673,0.138217229,0.853527392
ENSCAFG00000019440,MECP2,1332.85228,-0.402016962,0.270460166,-1.486418384,0.13716849,0.853527392
ENSCAFG00000022578,NA,95.3785301,0.554391118,0.374333782,1.481007447,0.138604589,0.853527392
ENSCAFG00000023178,FGA,10.20873712,0.839962757,0.566274493,1.483313776,0.137991064,0.853527392
ENSCAFG00000023756,GNAS,16293.86272,-0.411654739,0.276299881,-1.489883882,0.13625477,0.853527392
ENSCAFG00000024084,NA,43.23575498,-0.663491751,0.448261512,-1.480144366,0.138834724,0.853527392
ENSCAFG00000024324,NA,37.94061571,0.420778521,0.282674663,1.488561147,0.136602969,0.853527392
ENSCAFG00000026374,NA,6.439202895,-0.773406279,0.522182285,-1.481104016,0.138578858,0.853527392
ENSCAFG00000030139,KIF19,14.83668108,2.727984347,1.843108818,1.480099449,0.138846709,0.853527392
ENSCAFG00000031934,NA,62.14630586,-0.765707467,0.514101472,-1.489409208,0.136379645,0.853527392
ENSCAFG00000035464,NA,1.355796506,2.125011313,1.431016513,1.484966311,0.137552749,0.853527392
ENSCAFG00000041064,NA,1.355736872,-3.232188353,2.18489206,-1.479335484,0.139050674,0.853527392
ENSCAFG00000041709,NA,123.7276975,-0.296220384,0.199707446,-1.483271604,0.138002264,0.853527392
ENSCAFG00000042409,NA,15.20266155,0.45152311,0.303378981,1.488313754,0.136668169,0.853527392
ENSCAFG00000043515,NA,2.040649663,4.158249428,2.808947571,1.480358506,0.138777597,0.853527392
ENSCAFG00000044461,NA,1.417823647,-1.705555544,1.147898354,-1.485807116,0.137330147,0.853527392
ENSCAFG00000047578,C20orf204,1.207812241,-1.857585875,1.250292463,-1.485721084,0.137352911,0.853527392
ENSCAFG00000048281,NA,1.997552137,1.155211188,0.780968626,1.479203069,0.13908605,0.853527392
ENSCAFG00000048588,NA,1.552079893,-1.771202491,1.19475874,-1.482477116,0.138213388,0.853527392
ENSCAFG00000049171,NA,5.917174548,-1.452022807,0.974956814,-1.489320128,0.13640309,0.853527392
ENSCAFG00000049265,NA,25.92801455,0.848889613,0.571903795,1.484322398,0.137723411,0.853527392
ENSCAFG00000049732,NA,35.47076713,-4.338010636,2.913529693,-1.488919315,0.136508617,0.853527392
ENSCAFG00000049945,NA,2.159520839,-4.473250235,3.023656384,-1.479417522,0.13902876,0.853527392
ENSCAFG00000001728,NA,1167.945755,0.409467803,0.278635851,1.469544575,0.141685141,0.854302902
ENSCAFG00000002643,STPG4,5.578536791,1.734514495,1.180256056,1.469608638,0.141667779,0.854302902
ENSCAFG00000003982,SLC5A9,1.372733817,4.043459882,2.749635886,1.470543755,0.141414544,0.854302902
ENSCAFG00000005275,TMC8,263.819215,-2.193706775,1.491505864,-1.470799967,0.141345221,0.854302902
ENSCAFG00000005828,NA,41.48313406,1.069347287,0.725848021,1.473238552,0.140686723,0.854302902
ENSCAFG00000005937,CATSPERG,155.7695918,-1.753594746,1.192127886,-1.470978715,0.141296873,0.854302902
ENSCAFG00000006059,CSNK1D,4189.37323,-0.338045176,0.229848111,-1.470732886,0.141363369,0.854302902
ENSCAFG00000006383,BRCA2,1564.716879,-0.574767139,0.391014663,-1.469937559,0.141578666,0.854302902
ENSCAFG00000006507,CHAMP1,1156.061792,-0.366913367,0.249753896,-1.469099673,0.141805757,0.854302902
ENSCAFG00000008926,PRADC1,785.1028515,0.509366683,0.345947391,1.472381917,0.140917774,0.854302902
ENSCAFG00000009220,RAD51,814.9472131,0.437641463,0.29710607,1.473014209,0.140747205,0.854302902
ENSCAFG00000011492,MRPL46,684.6161268,0.301222209,0.204959799,1.469664835,0.141652551,0.854302902
ENSCAFG00000012119,MYLK,1119.19537,-2.004106399,1.360944506,-1.472584952,0.140862985,0.854302902
ENSCAFG00000012946,DLX2,643.4704295,-1.521797003,1.035795493,-1.469206049,0.14177691,0.854302902
ENSCAFG00000013030,PDHA1,6705.130792,0.418056591,0.283815257,1.472988435,0.140754154,0.854302902
ENSCAFG00000013958,FAH,240.5193253,-1.921898239,1.305898664,-1.471705494,0.141100423,0.854302902
ENSCAFG00000014141,MED14,1595.894819,-0.423535507,0.287220784,-1.474599091,0.14032036,0.854302902
ENSCAFG00000017589,TLE3,2369.757487,-1.029588414,0.700902193,-1.468947344,0.141847072,0.854302902
ENSCAFG00000017687,SCNN1B,128.904792,1.850127971,1.257712964,1.471025603,0.141284193,0.854302902
ENSCAFG00000018316,EVI5L,908.1648204,-0.715914621,0.486922617,-1.470284182,0.141484803,0.854302902
ENSCAFG00000020185,NA,20.61002018,-1.250310855,0.850072591,-1.470828336,0.141337547,0.854302902
ENSCAFG00000020190,ZNF644,619.610254,-0.486915797,0.331153931,-1.470360916,0.141464031,0.854302902
ENSCAFG00000020317,NA,22.63574519,-1.387931312,0.942069868,-1.473278532,0.140675947,0.854302902
ENSCAFG00000023394,NA,496.382721,-0.525613951,0.357298085,-1.471079674,0.141269571,0.854302902
ENSCAFG00000024501,NA,84.37087882,0.373453915,0.253344685,1.474094137,0.140456247,0.854302902
ENSCAFG00000025364,INTS6,1185.097122,-0.348410919,0.236367245,-1.474023691,0.140475212,0.854302902
ENSCAFG00000029233,SKA2,1115.237132,-0.395727349,0.268781316,-1.4723023,0.140939263,0.854302902
ENSCAFG00000030330,CPTP,191.033913,0.657913529,0.446020994,1.475073008,0.140192916,0.854302902
ENSCAFG00000030485,YIF1A,1463.727973,0.393822246,0.268002122,1.469474356,0.141704172,0.854302902
ENSCAFG00000031573,NA,164.0913024,0.333880521,0.226451121,1.474404361,0.140372751,0.854302902
ENSCAFG00000039561,NA,2.320520202,-2.909673121,1.979896946,-1.469608369,0.141667852,0.854302902
ENSCAFG00000041559,NA,1.455178248,-3.34276752,2.273025109,-1.470624987,0.141392563,0.854302902
ENSCAFG00000041596,NA,1.52668012,-1.823264422,1.240425155,-1.469870564,0.141596813,0.854302902
ENSCAFG00000044045,NA,15.42655801,-1.889003809,1.28096795,-1.474669065,0.140301537,0.854302902
ENSCAFG00000048459,NA,4.826650398,0.709501116,0.482681741,1.469914967,0.141584785,0.854302902
ENSCAFG00000049353,NA,5.731238706,-0.692350211,0.470621736,-1.47113947,0.141253403,0.854302902
ENSCAFG00000007098,CYP7A1,5.965612738,-1.182598495,0.805814144,-1.467582202,0.142217746,0.854723388
ENSCAFG00000008168,TIGD4,46.36483688,-0.597824088,0.407659839,-1.466477761,0.142518176,0.854723388
ENSCAFG00000010925,HFE,203.3839633,0.940540577,0.640701531,1.467985531,0.142108153,0.854723388
ENSCAFG00000012712,EXTL1,30.68211328,-2.007878296,1.367651597,-1.468121194,0.142071305,0.854723388
ENSCAFG00000014077,NA,330.8740662,0.646867075,0.440706454,1.467795784,0.142159703,0.854723388
ENSCAFG00000016851,SLC25A44,1829.061705,-0.350028936,0.238439636,-1.467998116,0.142104735,0.854723388
ENSCAFG00000019569,AGPAT2,940.1396301,0.730303518,0.498039972,1.466355231,0.142551536,0.854723388
ENSCAFG00000019632,DNAJC11,2861.632413,0.323036791,0.220176924,1.467169155,0.142330045,0.854723388
ENSCAFG00000026675,NA,10.24842123,0.925390606,0.631018162,1.466503917,0.142511055,0.854723388
ENSCAFG00000031501,C30H15orf48,18.07185542,4.054132853,2.764306154,1.466600523,0.142484758,0.854723388
ENSCAFG00000036241,NA,2.373642683,-1.61887388,1.103998553,-1.46637319,0.142546646,0.854723388
ENSCAFG00000043711,NA,2.719358053,-1.010634678,0.689134563,-1.46652734,0.142504678,0.854723388
ENSCAFG00000046239,NA,5.67044038,-2.981992293,2.03170275,-1.467730598,0.142177416,0.854723388
ENSCAFG00000002342,ETV1,892.8803886,-1.643957435,1.121317355,-1.466094704,0.142622488,0.854856052
ENSCAFG00000000544,FBXO43,13.49166172,-1.101211045,0.75158165,-1.4651915,0.142868678,0.855499032
ENSCAFG00000001953,CCL27,49.09465785,0.820613281,0.560201015,1.464855041,0.142960471,0.855499032
ENSCAFG00000008317,TMEM131L,1125.633741,-0.680414938,0.464508828,-1.464805179,0.142974079,0.855499032
ENSCAFG00000016463,MAD1L1,1150.711766,0.417734648,0.28515482,1.464939807,0.142937341,0.855499032
ENSCAFG00000030268,GPBAR1,18.7199896,2.344389707,1.600160914,1.46509622,0.142894668,0.855499032
ENSCAFG00000003885,SSBP1,1797.701204,0.408407871,0.278858839,1.464568498,0.143038682,0.855593182
ENSCAFG00000002659,MSH2,2311.287502,0.41001353,0.280047565,1.464085327,0.143170636,0.856042813
ENSCAFG00000006733,PAN3,792.1272965,-0.434687557,0.297053161,-1.463332542,0.143376407,0.856042813
ENSCAFG00000009638,ABCG2,102.333924,-2.182366915,1.49148253,-1.463219898,0.143407218,0.856042813
ENSCAFG00000014209,KLHDC1,42.99502546,-0.762554319,0.52114145,-1.463238663,0.143402085,0.856042813
ENSCAFG00000038628,NA,17.05712725,1.627049181,1.111489629,1.46384558,0.143236145,0.856042813
ENSCAFG00000042771,NA,109.3692955,2.380841707,1.62679852,1.463513569,0.143326904,0.856042813
ENSCAFG00000004180,SAE1,3862.769418,0.30180951,0.2063962,1.462282299,0.143663867,0.85611686
ENSCAFG00000008175,MRPL19,862.9388924,0.45169227,0.308899785,1.462261523,0.143669558,0.85611686
ENSCAFG00000012726,PAFAH2,412.4582595,0.278875436,0.190752198,1.461977575,0.143747355,0.85611686
ENSCAFG00000013096,RAPGEF4,280.8590344,-1.260154778,0.861720991,-1.462369829,0.143639892,0.85611686
ENSCAFG00000016107,NOTCH3,281.6972448,2.014027467,1.3777951,1.461775751,0.143802671,0.85611686
ENSCAFG00000018001,NEIL1,983.172759,-0.987985381,0.675330381,-1.462965993,0.143476684,0.85611686
ENSCAFG00000029379,UBE2S,10717.39541,0.354057776,0.242215653,1.461746056,0.143810811,0.85611686
ENSCAFG00000046236,UBL4B,7.370273104,1.644630712,1.124852694,1.462085411,0.143717806,0.85611686
ENSCAFG00000008919,RASGEF1B,188.4164896,2.317179197,1.586631389,1.460439528,0.144169316,0.856603612
ENSCAFG00000023493,GLRX5,42.4468706,0.550142725,0.37654164,1.461040867,0.144004227,0.856603612
ENSCAFG00000025419,NA,7.146046587,0.827591126,0.566411238,1.461113534,0.143984287,0.856603612
ENSCAFG00000031426,PIH1D2,30.47943176,-0.484655422,0.331864692,-1.460400683,0.144179985,0.856603612
ENSCAFG00000042809,NA,102.4991096,0.557919341,0.382037547,1.460378295,0.144186135,0.856603612
ENSCAFG00000043788,NA,17.55610708,-0.573134867,0.392409437,-1.460553219,0.144138092,0.856603612
ENSCAFG00000002403,CCDC180,44.56357957,2.172249685,1.487912188,1.459931373,0.144308936,0.856751728
ENSCAFG00000012353,FURIN,7073.763591,-1.003034717,0.686997966,-1.460025744,0.144282999,0.856751728
ENSCAFG00000014587,TNFSF4,5.110406782,-3.802593913,2.605404966,-1.459502059,0.144426974,0.857161853
ENSCAFG00000010046,KLHDC8A,4.586441879,-2.148432402,1.472471981,-1.459065048,0.144547205,0.85741302
ENSCAFG00000016096,PHF23,1530.206874,0.362971927,0.248782628,1.458992253,0.14456724,0.85741302
ENSCAFG00000001191,LEMD2,461.505386,-0.494806158,0.339252787,-1.458517593,0.144697929,0.857607091
ENSCAFG00000030472,NRXN3,7.315012064,2.374627296,1.627955757,1.458655916,0.144659835,0.857607091
ENSCAFG00000003471,PNISR,2056.623145,-0.56040311,0.384291211,-1.458277195,0.144764154,0.857709239
ENSCAFG00000014302,ACTL6B,2.735289483,-2.679265496,1.837517364,-1.458089893,0.144815767,0.857724779
ENSCAFG00000003309,AAK1,1961.348863,0.338628591,0.232329859,1.457533666,0.144969125,0.85776257
ENSCAFG00000039167,NA,3.039912023,4.27865327,2.934986989,1.457809961,0.144892932,0.85776257
ENSCAFG00000043920,NA,4.118783694,-4.399375412,3.018037895,-1.457693894,0.144924936,0.85776257
ENSCAFG00000016345,AMZ1,1.598995936,-1.502181581,1.03090752,-1.457144847,0.145076401,0.858107307
ENSCAFG00000000517,TNF,221.9279873,3.194712782,2.19345182,1.456477299,0.145260721,0.858722972
ENSCAFG00000001769,RORB,11.72362936,2.317664165,1.591892412,1.45591759,0.145415402,0.858722972
ENSCAFG00000010866,RBM5,1855.162545,-0.391260883,0.268752702,-1.455839809,0.145436908,0.858722972
ENSCAFG00000012768,ZRANB1,728.3939154,-0.302871014,0.208016044,-1.455998336,0.14539308,0.858722972
ENSCAFG00000031859,FKBP7,894.6602768,-1.322022125,0.907789437,-1.456309218,0.145307158,0.858722972
