Name,Length,EffectiveLength,TPM,NumReads
ENSCAFT00000092156,1574,1304.476,2.066488,29.575
ENSCAFT00000024874,714,444.57,270.424316,1319
ENSCAFT00000046195,988,718.477,13.848056,109.159
ENSCAFT00000024886,992,722.476,222.538741,1763.958
ENSCAFT00000068864,872,602.491,82.431567,544.883
ENSCAFT00000024893,554,284.873,120.303338,376
ENSCAFT00000076731,1167,897.476,0,0
ENSCAFT00000081775,1092,822.476,0,0
ENSCAFT00000045159,723,453.562,22.105352,110
ENSCAFT00000032990,149,3.149,115.776997,4
ENSCAFT00000024899,651,381.648,361.075899,1511.893
ENSCAFT00000024902,3067,2797.476,30.024879,921.524
ENSCAFT00000025010,3545,3275.476,184.20885,6619.786
ENSCAFT00000084513,3611,3341.476,14.89019,545.881
ENSCAFT00000025009,2559,2289.476,120.755435,3033.205
ENSCAFT00000025011,1089,819.476,31.144737,280.014
ENSCAFT00000025014,1360,1090.476,6.686747,80
ENSCAFT00000025031,2691,2421.476,53.186692,1413
ENSCAFT00000025051,2347,2077.476,132.762006,3025.999
ENSCAFT00000025061,2698,2428.476,54.948675,1464.03
ENSCAFT00000025087,1404,1134.476,2361.992895,29399.021
ENSCAFT00000068289,1029,759.476,0.960101,8
ENSCAFT00000073046,1633,1363.476,0.200546,3
ENSCAFT00000071223,1165,895.476,1.235557,12.139
ENSCAFT00000092163,396,130.373,169.699586,242.732
ENSCAFT00000084400,777,507.529,128.7885,717.129
ENSCAFT00000048755,5922,5652.476,263.484886,16340.053
ENSCAFT00000083595,4437,4167.476,177.772115,8128.226
ENSCAFT00000025133,457,188.751,0,0
ENSCAFT00000025143,1199,929.476,112.575723,1148
ENSCAFT00000048705,876,606.491,0,0
ENSCAFT00000064761,1709,1439.476,0,0
ENSCAFT00000069130,798,528.519,0,0
ENSCAFT00000049970,103,103,0,0
ENSCAFT00000048485,1454,1184.476,0,0
ENSCAFT00000073350,1844,1558.476,4.168045,71.267
ENSCAFT00000047173,752,482.544,0,0
ENSCAFT00000046291,3362,3092.476,31.110543,1055.536
ENSCAFT00000071352,3374,3104.476,0,0
ENSCAFT00000025180,3128,2858.476,52.196966,1636.963
ENSCAFT00000042815,95,95,0,0
ENSCAFT00000065913,1410,1124.476,0.081057,1
ENSCAFT00000071208,680,410.61,1.40383,6.324
ENSCAFT00000025200,851,581.495,7904.354075,50427.997
ENSCAFT00000025216,2209,1939.476,0,0
ENSCAFT00000061788,2221,1951.476,0,0
ENSCAFT00000077260,2131,1861.476,0,0
ENSCAFT00000025225,1533,1263.476,63.209626,876.212
ENSCAFT00000068839,1656,1386.476,0.516227,7.853
ENSCAFT00000069636,2421,2151.476,19.919824,470.198
ENSCAFT00000087163,2568,2298.476,0,0
ENSCAFT00000076247,2184,1914.476,0,0
ENSCAFT00000076633,2040,1770.476,5.370711,104.323
ENSCAFT00000084195,2313,2043.476,0,0
ENSCAFT00000025326,1448,1178.476,126.413554,1634.456
ENSCAFT00000082013,1306,1036.476,104.820026,1191.962
ENSCAFT00000025448,1788,1518.476,86.07603,1434
ENSCAFT00000091786,1701,1431.476,0,0
ENSCAFT00000089103,222,24.947,0,0
ENSCAFT00000025353,1438,1168.476,102.576288,1315
ENSCAFT00000064392,1039,769.476,0,0
ENSCAFT00000061786,603,333.736,0,0
ENSCAFT00000075867,498,229.19,0.79538,2
ENSCAFT00000049322,1143,873.476,52.596805,504.045
ENSCAFT00000068284,392,126.696,895.922067,1245.357
ENSCAFT00000093294,665,395.629,5.907818,25.643
ENSCAFT00000043815,3834,3564.476,0,0
ENSCAFT00000063601,3642,3372.476,0.084839,3.139
ENSCAFT00000067114,3819,3549.476,0,0
ENSCAFT00000077070,3753,3483.476,1.343584,51.35
ENSCAFT00000025492,3324,3054.476,3.417706,114.533
ENSCAFT00000048525,3593,3323.476,2.248267,81.978
ENSCAFT00000025505,2750,2480.476,5.401611,147
ENSCAFT00000051907,1190,920.476,0,0
ENSCAFT00000025578,3385,3115.476,0.138397,4.731
ENSCAFT00000025580,3508,3238.476,0,0
ENSCAFT00000063741,3280,3010.476,0,0
ENSCAFT00000069227,2788,2518.476,0,0
ENSCAFT00000076365,2684,2414.476,0.310734,8.231
ENSCAFT00000085862,3376,3106.476,0,0
ENSCAFT00000088199,3016,2746.476,0,0
ENSCAFT00000088983,2656,2386.476,15.049503,394.038
ENSCAFT00000039450,879,609.489,0.149546,1
ENSCAFT00000075864,1319,1049.476,0.08685,1
ENSCAFT00000025607,1384,1114.476,0,0
ENSCAFT00000060351,1324,1054.476,0,0
ENSCAFT00000062589,1270,1000.476,0,0
ENSCAFT00000046459,1420,1150.476,61.675949,778.489
ENSCAFT00000063257,292,51.536,222.380795,125.737
ENSCAFT00000070149,446,178.017,8.579657,16.757
ENSCAFT00000025637,2260,1990.476,9.966626,217.653
ENSCAFT00000038324,2461,2191.476,33.615253,808.225
ENSCAFT00000079646,816,546.513,7.955551,47.701
ENSCAFT00000025657,555,285.869,40.269151,126.299
ENSCAFT00000025666,1093,823.476,12.043003,108.804
ENSCAFT00000074123,458,189.729,6.339431,13.196
ENSCAFT00000025670,1804,1534.476,128.836957,2169
ENSCAFT00000088204,2723,2453.476,1.831231,49.293
ENSCAFT00000025714,2219,1949.476,77.538609,1658.421
ENSCAFT00000075316,2102,1832.476,1.105767,22.231
ENSCAFT00000079251,2108,1838.476,0,0
ENSCAFT00000066532,2150,1880.476,8.8477,182.54
ENSCAFT00000063425,1761,1491.476,0,0
ENSCAFT00000025824,3767,3497.476,143.152169,5493.027
ENSCAFT00000049486,6047,5777.476,16.269062,1031.24
ENSCAFT00000065271,5882,5612.476,0.352314,21.694
ENSCAFT00000076041,5708,5438.476,0,0
ENSCAFT00000044932,3889,3619.476,0.503646,20
ENSCAFT00000087345,1182,912.476,0,0
ENSCAFT00000025862,1362,1092.476,0,0
ENSCAFT00000065274,1437,1167.476,0,0
ENSCAFT00000025886,1294,1024.476,0.444846,5
ENSCAFT00000025889,2319,2049.476,14.720622,331
ENSCAFT00000070664,2237,1967.476,0,0
ENSCAFT00000025910,1539,1269.476,0,0
ENSCAFT00000038823,1500,1230.476,0,0
ENSCAFT00000072045,1476,1206.476,0,0
ENSCAFT00000025972,2250,1980.476,0,0
ENSCAFT00000092061,3336,3066.476,0,0
ENSCAFT00000074887,3543,3273.476,0,0
ENSCAFT00000082096,3615,3345.476,0,0
ENSCAFT00000090766,3762,3492.476,0,0
ENSCAFT00000026016,3312,3042.476,0,0
ENSCAFT00000078541,3628,3358.476,1.041286,38.368
ENSCAFT00000077440,3315,3045.476,0,0
ENSCAFT00000046717,973,703.477,163.152715,1259.225
ENSCAFT00000026060,2136,1866.476,111.805075,2289.512
ENSCAFT00000079502,2184,1914.476,0,0
ENSCAFT00000077354,567,297.828,0,0
ENSCAFT00000026080,1203,933.476,0,0
ENSCAFT00000026081,799,529.518,86.926357,505
ENSCAFT00000026084,861,591.492,0,0
ENSCAFT00000061770,840,570.5,0,0
ENSCAFT00000071840,1037,767.476,0,0
ENSCAFT00000080107,1094,824.476,0,0
ENSCAFT00000073261,695,425.59,0,0
ENSCAFT00000086231,945,675.483,0,0
ENSCAFT00000044712,824,554.509,0,0
ENSCAFT00000087515,703,433.58,0,0
ENSCAFT00000026092,937,667.483,26.491245,194
ENSCAFT00000026087,291,50.998,61.716191,34.531
ENSCAFT00000066068,749,479.545,0,0
ENSCAFT00000070011,869,599.491,0,0
ENSCAFT00000044919,837,567.501,0,0
ENSCAFT00000045368,1111,841.476,0,0
ENSCAFT00000005815,2106,1836.476,13.797504,278
ENSCAFT00000005820,3390,3120.476,12.764434,437
ENSCAFT00000077222,3288,3018.476,0,0
ENSCAFT00000073453,2591,2321.476,0.039262,1
ENSCAFT00000033806,108,108,0,0
ENSCAFT00000083560,683,413.605,0,0
ENSCAFT00000084892,336,79.738,0,0
ENSCAFT00000041456,105,105,0,0
ENSCAFT00000005827,3634,3364.476,0,0
ENSCAFT00000074110,3335,3065.476,0,0
ENSCAFT00000092432,181,12.879,0,0
ENSCAFT00000071656,1287,1017.476,9.047701,101
ENSCAFT00000059552,703,433.58,0,0
ENSCAFT00000005832,1026,756.476,2.168795,18
ENSCAFT00000055286,1077,807.476,0,0
ENSCAFT00000005837,234,28.32,0,0
ENSCAFT00000005844,1161,891.476,50.712271,496
ENSCAFT00000044982,3699,3429.476,7.946656,299
ENSCAFT00000061011,1105,835.476,0,0
ENSCAFT00000073859,624,354.695,0,0
ENSCAFT00000062484,622,352.698,0,0
ENSCAFT00000054326,972,702.477,0,0
ENSCAFT00000061569,1578,1308.476,0,0
ENSCAFT00000067562,985,715.477,0,0
ENSCAFT00000055597,889,619.488,0,0
ENSCAFT00000079951,848,578.498,0,0
ENSCAFT00000005903,4758,4488.476,20.238023,996.612
ENSCAFT00000048876,4689,4419.476,0,0
ENSCAFT00000047686,4792,4522.476,0.108595,5.388
ENSCAFT00000042468,104,104,0,0
ENSCAFT00000069423,677,407.616,0,0
ENSCAFT00000005925,1329,1059.476,2.5809,30
ENSCAFT00000043586,1232,962.476,3.656611,38.612
ENSCAFT00000083532,1062,792.476,15.226567,132.388
ENSCAFT00000047921,1104,834.476,0,0
ENSCAFT00000047337,1098,828.476,0,0
ENSCAFT00000066033,474,205.461,0,0
ENSCAFT00000037651,2329,2059.476,1.062174,24
ENSCAFT00000081534,2872,2602.476,0,0
ENSCAFT00000084442,1979,1709.476,0,0
ENSCAFT00000067570,784,514.528,177.982626,1004.721
ENSCAFT00000005948,802,532.516,0.533272,3.116
ENSCAFT00000057073,1035,765.476,0,0
ENSCAFT00000068191,1778,1508.476,0,0
ENSCAFT00000075216,1884,1614.476,0,0
ENSCAFT00000043842,1833,1563.476,0,0
ENSCAFT00000068598,2483,2213.476,0,0
ENSCAFT00000086576,1603,1333.476,0,0
ENSCAFT00000082069,715,445.569,0,0
ENSCAFT00000079954,951,681.482,0,0
ENSCAFT00000093006,1283,1013.476,0,0
ENSCAFT00000005950,4323,4053.476,1.753913,78
ENSCAFT00000079902,381,116.771,0,0
ENSCAFT00000005956,1274,1004.476,66.331351,731
ENSCAFT00000078166,880,610.489,0.597205,4
ENSCAFT00000087075,1150,880.476,0,0
ENSCAFT00000005959,669,399.624,23.264261,102
ENSCAFT00000005993,3818,3548.476,45.824102,1784
ENSCAFT00000089853,2222,1952.476,45.095418,966
ENSCAFT00000005999,848,578.498,102.501357,650.565
ENSCAFT00000042636,130,1.057,0,0
ENSCAFT00000062185,1442,1172.476,0,0
ENSCAFT00000074061,305,58.902,0,0
ENSCAFT00000062925,2640,2370.476,13.897234,361.429
ENSCAFT00000073977,2679,2409.476,0,0
ENSCAFT00000075214,2589,2319.476,0.370011,9.416
ENSCAFT00000006013,1883,1613.476,3.81994,67.62
ENSCAFT00000077647,1986,1716.476,1.605485,30.235
ENSCAFT00000090268,2015,1745.476,0.433424,8.3
ENSCAFT00000005996,2384,2114.476,17.889011,415
ENSCAFT00000080118,276,43.668,0,0
ENSCAFT00000044343,107,107,0,0
ENSCAFT00000033703,97,97,0,0
ENSCAFT00000076935,1727,1457.476,0,0
ENSCAFT00000006034,1577,1307.476,30.533838,438
ENSCAFT00000077969,1675,1405.476,0,0
ENSCAFT00000065651,2622,2352.476,0.16165,4.172
ENSCAFT00000065162,1360,1090.476,0.084798,1.015
ENSCAFT00000064780,269,40.592,0,0
ENSCAFT00000084604,1266,996.476,0.367452,4.017
ENSCAFT00000051843,229,26.902,0,0
ENSCAFT00000006036,264,38.567,0,0
ENSCAFT00000006044,4628,4358.476,54.602583,2611
ENSCAFT00000093831,2217,1947.476,0,0
ENSCAFT00000076409,1017,747.476,0,0
ENSCAFT00000073685,3195,2925.476,0,0
ENSCAFT00000068097,555,285.869,0.31884,1
ENSCAFT00000077247,330,75.347,0,0
ENSCAFT00000070522,220,24.39,0,0
ENSCAFT00000058676,344,85.806,0,0
ENSCAFT00000084621,496,227.208,0,0
ENSCAFT00000080369,320,68.41,0,0
ENSCAFT00000083473,1108,838.476,0,0
ENSCAFT00000080807,395,129.451,0,0
ENSCAFT00000089935,259,36.618,0,0
ENSCAFT00000033525,162,5.784,0,0
ENSCAFT00000049998,933,663.483,0,0
ENSCAFT00000069932,1920,1650.476,0,0
ENSCAFT00000088114,2701,2431.476,0,0
ENSCAFT00000006093,3135,2865.476,0.031809,1
ENSCAFT00000076401,1380,1110.476,0,0
ENSCAFT00000073027,1367,1097.476,0,0
ENSCAFT00000042556,90,90,0,0
ENSCAFT00000006103,1728,1458.476,0.124989,2
ENSCAFT00000059366,1256,986.476,0,0
ENSCAFT00000058375,899,629.487,0,0
ENSCAFT00000072871,829,559.507,0,0
ENSCAFT00000089538,1590,1320.476,0,0
ENSCAFT00000032810,107,107,0,0
ENSCAFT00000050387,686,416.599,0,0
ENSCAFT00000091123,1120,850.476,0,0
ENSCAFT00000092058,311,62.57,0,0
ENSCAFT00000090604,879,609.489,0,0
ENSCAFT00000060753,1209,939.476,0,0
ENSCAFT00000078525,1014,744.476,0,0
ENSCAFT00000082374,2166,1896.476,3.085642,64.202
ENSCAFT00000006105,2087,1817.476,3.460361,69
ENSCAFT00000066135,3828,3558.476,0.836588,32.661
ENSCAFT00000047193,3077,2807.476,8.116428,250
ENSCAFT00000071984,2894,2624.476,0,0
ENSCAFT00000079509,1934,1664.476,0,0
ENSCAFT00000093318,1538,1268.476,0,0
ENSCAFT00000006114,2677,2407.476,0,0
ENSCAFT00000071196,4018,3748.476,2.588028,106.435
ENSCAFT00000062707,3511,3241.476,0.402491,14.314
ENSCAFT00000089230,3722,3452.476,0,0
ENSCAFT00000006136,3689,3419.476,5.177808,194.252
ENSCAFT00000083755,210,21.623,0,0
ENSCAFT00000070373,857,587.493,0,0
ENSCAFT00000072799,1056,786.476,0,0
ENSCAFT00000060743,191,16.163,0,0
ENSCAFT00000081086,2514,2244.476,0.741346,18.256
ENSCAFT00000046416,1437,1167.476,0.234215,3
ENSCAFT00000038671,1214,944.476,52.498756,544
ENSCAFT00000006170,3130,2860.476,3.216325,100.939
ENSCAFT00000006179,3208,2938.476,0,0
ENSCAFT00000045950,1911,1641.476,0,0
ENSCAFT00000065409,1803,1533.476,0,0
ENSCAFT00000068192,1687,1417.476,3.277072,50.964
ENSCAFT00000033567,105,105,0,0
ENSCAFT00000077484,1814,1544.476,0,0
ENSCAFT00000066092,2735,2465.476,0,0
ENSCAFT00000063440,1228,958.476,5.905213,62.098
ENSCAFT00000006193,1659,1389.476,0,0
ENSCAFT00000046949,1843,1573.476,4.184872,72.244
ENSCAFT00000066804,2577,2307.476,0.148368,3.756
ENSCAFT00000069775,1744,1474.476,0,0
ENSCAFT00000006200,717,447.567,0,0
ENSCAFT00000006212,1809,1539.476,2.24984,38
ENSCAFT00000039398,1695,1425.476,0,0
ENSCAFT00000067151,1608,1338.476,0,0
ENSCAFT00000067350,1674,1404.476,0,0
ENSCAFT00000081890,1494,1224.476,0,0
ENSCAFT00000088712,1662,1392.476,0,0
ENSCAFT00000068939,3048,2778.476,0,0
ENSCAFT00000006243,2964,2694.476,3.07828,91
ENSCAFT00000047264,2868,2598.476,0,0
ENSCAFT00000006283,3024,2754.476,5.625368,170
ENSCAFT00000006316,1232,962.476,0,0
ENSCAFT00000050064,2730,2460.476,0,0
ENSCAFT00000006329,2826,2556.476,1.889623,53
ENSCAFT00000061042,171,9.318,0,0
ENSCAFT00000024319,480,211.378,0,0
ENSCAFT00000085317,131,1.462,0,0
ENSCAFT00000047130,107,107,0,0
ENSCAFT00000063238,3660,3390.476,0.120651,4.488
ENSCAFT00000062023,102,102,0,0
ENSCAFT00000053610,219,24.112,0,0
ENSCAFT00000072853,517,248.047,0,0
ENSCAFT00000087063,280,45.526,0,0
ENSCAFT00000052175,480,211.378,0,0
ENSCAFT00000006347,696,426.589,1.495648,7
ENSCAFT00000078633,696,426.589,0,0
ENSCAFT00000080564,327,73.226,0,0
ENSCAFT00000086657,390,124.874,0,0
ENSCAFT00000087041,606,336.731,0,0
ENSCAFT00000075402,744,474.55,0,0
ENSCAFT00000033661,191,16.163,0,0
ENSCAFT00000006363,14949,14679.476,15.950512,2568.882
ENSCAFT00000059626,14844,14574.476,0,0
ENSCAFT00000084540,14742,14472.476,0,0
ENSCAFT00000082629,1758,1488.476,0.979759,16
ENSCAFT00000087506,1036,766.476,0,0
ENSCAFT00000067528,562,292.846,0,0
ENSCAFT00000006368,5033,4763.476,13.36711,698.587
ENSCAFT00000092729,2808,2538.476,0.427563,11.908
ENSCAFT00000085965,951,681.482,0,0
ENSCAFT00000070667,135,1.993,0,0
ENSCAFT00000006372,402,135.94,60.462181,90.176
ENSCAFT00000046948,243,31.083,0,0
ENSCAFT00000073043,740,470.552,0,0
ENSCAFT00000089195,591,321.763,0,0
ENSCAFT00000088839,1059,789.476,0,0
ENSCAFT00000083003,419,151.97,0,0
ENSCAFT00000067368,1008,738.476,0,0
ENSCAFT00000006378,1015,745.476,6.846923,56
ENSCAFT00000075254,1065,795.476,0.458325,4
ENSCAFT00000081140,2520,2250.476,3.082664,76.113
ENSCAFT00000006393,2628,2358.476,2.883882,74.622
ENSCAFT00000076622,2819,2549.476,4.092444,114.47
ENSCAFT00000076603,2547,2277.476,0,0
ENSCAFT00000090319,2654,2384.476,0,0
ENSCAFT00000061643,4753,4483.476,0,0
ENSCAFT00000091794,2571,2301.476,0,0
ENSCAFT00000065960,813,543.513,2.992465,17.844
ENSCAFT00000006396,951,681.482,5.905734,44.156
ENSCAFT00000081389,861,591.492,0,0
ENSCAFT00000006398,1037,767.476,15.803521,133.069
ENSCAFT00000006401,2142,1872.476,5.695221,117
ENSCAFT00000049725,941,671.483,6.922709,51
ENSCAFT00000033146,104,104,0,0
ENSCAFT00000006415,2771,2501.476,0,0
ENSCAFT00000044062,2002,1732.476,0,0
ENSCAFT00000006417,765,495.536,0,0
ENSCAFT00000006424,1917,1647.476,0,0
ENSCAFT00000062608,2337,2067.476,0,0
ENSCAFT00000006460,15147,14877.476,0,0
ENSCAFT00000036772,15210,14940.476,1.30365,213.69
ENSCAFT00000063269,15243,14973.476,0,0
ENSCAFT00000064593,15255,14985.476,1.650198,271.31
ENSCAFT00000077996,152,1.877,0,0
ENSCAFT00000086408,447,178.99,0,0
ENSCAFT00000006597,2784,2514.476,0,0
ENSCAFT00000046975,2865,2595.476,0,0
ENSCAFT00000050091,2949,2679.476,1.530748,45
ENSCAFT00000006616,2491,2221.476,14.937804,364.072
ENSCAFT00000006621,1568,1298.476,6.247368,89
ENSCAFT00000006636,1494,1224.476,40.526689,544.44
ENSCAFT00000069727,192,16.468,0,0
ENSCAFT00000079017,811,541.514,0,0
ENSCAFT00000006664,1309,1039.476,54.584715,622.507
ENSCAFT00000062300,1336,1066.476,2.41633,28.273
ENSCAFT00000066120,1826,1556.476,76.128,1300.007
ENSCAFT00000091380,715,445.569,0,0
ENSCAFT00000069441,808,538.515,336.231262,1986.53
ENSCAFT00000072152,309,61.326,105.525032,71
ENSCAFT00000006671,1293,1023.476,0.089056,1
ENSCAFT00000086497,628,358.687,0,0
ENSCAFT00000084583,613,343.718,0,0
ENSCAFT00000093920,359,97.838,0,0
ENSCAFT00000083201,329,74.637,0,0
ENSCAFT00000050421,475,206.446,0.441503,1
ENSCAFT00000084102,2421,2151.476,0,0
ENSCAFT00000087633,2340,2070.476,0.088612,2.013
ENSCAFT00000006675,1939,1669.476,0,0
ENSCAFT00000085375,2124,1854.476,0,0
ENSCAFT00000062206,1507,1237.476,0.129901,1.764
ENSCAFT00000063235,1753,1483.476,7.755335,126.223
ENSCAFT00000081806,1718,1448.476,0,0
ENSCAFT00000040465,106,106,0,0
ENSCAFT00000086716,1563,1293.476,0,0
ENSCAFT00000006679,1708,1438.476,2.787989,44
ENSCAFT00000006685,474,205.461,0,0
ENSCAFT00000006708,2286,2016.476,3.887285,86
ENSCAFT00000043900,2193,1923.476,0,0
ENSCAFT00000041522,105,105,0,0
ENSCAFT00000070303,891,621.487,0,0
ENSCAFT00000090506,1085,815.476,0,0
ENSCAFT00000006725,420,152.923,0,0
ENSCAFT00000086348,4720,4450.476,2.989145,145.953
ENSCAFT00000061171,3989,3719.476,0.417746,17.047
ENSCAFT00000019818,2698,2428.476,0,0
ENSCAFT00000080182,1409,1139.476,0,0
ENSCAFT00000075067,1019,749.476,0,0
ENSCAFT00000088616,737,467.554,0,0
ENSCAFT00000077074,771,501.532,0,0
ENSCAFT00000076657,1310,1040.476,0,0
ENSCAFT00000063807,587,317.774,0,0
ENSCAFT00000047838,942,672.483,0,0
ENSCAFT00000047152,104,104,0,0
ENSCAFT00000006747,2406,2136.476,0,0
ENSCAFT00000041739,97,97,0,0
ENSCAFT00000055766,3891,3621.476,0,0
ENSCAFT00000006766,4452,4182.476,0.937079,43
ENSCAFT00000006770,1048,778.476,39.340068,336
ENSCAFT00000081134,1129,859.476,0,0
ENSCAFT00000082572,1121,851.476,0,0
ENSCAFT00000075588,546,276.905,8.734599,26.536
ENSCAFT00000089495,714,444.57,0,0
ENSCAFT00000089904,1612,1342.476,0,0
ENSCAFT00000090904,1522,1252.476,0.162697,2.236
ENSCAFT00000006772,1675,1405.476,88.471763,1364.228
ENSCAFT00000060669,769,499.532,0,0
ENSCAFT00000067962,2674,2404.476,0,0
ENSCAFT00000088326,2714,2444.476,0,0
ENSCAFT00000078495,2588,2318.476,0.593562,15.098
ENSCAFT00000081644,474,205.461,17.113162,38.576
ENSCAFT00000065838,279,45.055,0,0
ENSCAFT00000006776,1473,1203.476,42.154116,556.591
ENSCAFT00000057550,757,487.539,0,0
ENSCAFT00000051484,158,4.101,0,0
ENSCAFT00000077837,345,86.586,0,0
ENSCAFT00000082878,422,154.832,0,0
ENSCAFT00000077317,531,261.975,0,0
ENSCAFT00000072779,1138,868.476,0,0
ENSCAFT00000042771,104,104,0,0
ENSCAFT00000040620,104,104,0,0
ENSCAFT00000079250,531,261.975,0,0
ENSCAFT00000006781,711,441.573,28.897902,140
ENSCAFT00000006844,4991,4721.476,0,0
ENSCAFT00000064377,4808,4538.476,0,0
ENSCAFT00000073198,4967,4697.476,11.178111,576.092
ENSCAFT00000085903,4886,4616.476,0,0
ENSCAFT00000086672,4826,4556.476,0,0
ENSCAFT00000090030,4874,4604.476,0,0
ENSCAFT00000067144,5045,4775.476,23.98986,1256.908
ENSCAFT00000068580,4212,3942.476,0,0
ENSCAFT00000006901,3499,3229.476,1.207301,42.777
ENSCAFT00000047734,3604,3334.476,7.476207,273.507
ENSCAFT00000081842,3445,3175.476,0.892549,31.096
ENSCAFT00000087115,3340,3070.476,0,0
ENSCAFT00000091370,3301,3031.476,0.138939,4.621
ENSCAFT00000033222,154,2.533,0,0
ENSCAFT00000006910,1638,1368.476,8.215618,123.349
ENSCAFT00000075024,1045,775.476,7.011144,59.651
ENSCAFT00000091550,389,123.967,0,0
ENSCAFT00000006918,573,303.811,38.82505,129.412
ENSCAFT00000060594,605,335.733,0,0
ENSCAFT00000079494,509,240.1,2.121345,5.588
ENSCAFT00000006945,5164,4894.476,8.750853,469.911
ENSCAFT00000079405,3777,3507.476,8.240004,317.089
ENSCAFT00000041402,104,104,0,0
ENSCAFT00000075237,1554,1284.476,0,0
ENSCAFT00000070783,1203,933.476,0,0
ENSCAFT00000060519,1200,930.476,0.544726,5.561
ENSCAFT00000006997,2276,2006.476,0,0
ENSCAFT00000006994,1196,926.476,0.436722,4.439
ENSCAFT00000081461,1370,1100.476,0,0
ENSCAFT00000073950,1224,954.476,0,0
ENSCAFT00000007000,1020,750.476,0,0
ENSCAFT00000066166,7113,6843.476,0,0
ENSCAFT00000075742,6999,6729.476,0,0
ENSCAFT00000007148,6685,6415.476,0,0
ENSCAFT00000049275,6763,6493.476,0,0
ENSCAFT00000067611,2906,2636.476,0.915143,26.471
ENSCAFT00000007213,2880,2610.476,0,0
ENSCAFT00000047291,3070,2800.476,23.71133,728.529
ENSCAFT00000007235,1758,1488.476,0,0
ENSCAFT00000045613,1623,1353.476,0,0
ENSCAFT00000065568,1749,1479.476,0,0
ENSCAFT00000077178,1548,1278.476,0,0
ENSCAFT00000007306,2865,2595.476,11.272727,321
ENSCAFT00000007273,2558,2288.476,24.016623,603
ENSCAFT00000067004,3828,3558.476,0.151617,5.919
ENSCAFT00000007320,3081,2811.476,6.048125,186.558
ENSCAFT00000007444,1867,1597.476,12.025684,210.767
ENSCAFT00000083187,2770,2500.476,0,0
ENSCAFT00000007439,3055,2785.476,0,0
ENSCAFT00000074918,2968,2698.476,1.632784,48.34
ENSCAFT00000062408,3422,3152.476,3.476795,120.251
ENSCAFT00000073114,3659,3389.476,0.297885,11.077
ENSCAFT00000081826,3332,3062.476,0.647122,21.743
ENSCAFT00000062681,2935,2665.476,1.078502,31.54
ENSCAFT00000070003,2956,2686.476,4.774463,140.723
ENSCAFT00000085146,615,345.712,0,0
ENSCAFT00000051115,892,622.487,0,0
ENSCAFT00000084048,507,238.113,0,0
ENSCAFT00000092974,64,64,0,0
ENSCAFT00000079676,1252,982.476,0,0
ENSCAFT00000089251,1746,1476.476,0,0
ENSCAFT00000064092,201,19.11,0,0
ENSCAFT00000075939,1692,1422.476,0,0
ENSCAFT00000066395,627,357.689,0,0
ENSCAFT00000058869,651,381.648,0,0
ENSCAFT00000081472,1908,1638.476,0,0
ENSCAFT00000007457,897,627.487,11.070725,76.215
ENSCAFT00000043778,716,446.568,16.9407,83
ENSCAFT00000050090,459,190.707,0,0
ENSCAFT00000077114,1120,850.476,0,0
ENSCAFT00000073062,840,570.5,0,0
ENSCAFT00000078570,1831,1561.476,0,0
ENSCAFT00000007460,498,229.19,0,0
ENSCAFT00000053989,914,644.486,0,0
ENSCAFT00000007551,4158,3888.476,0,0
ENSCAFT00000007477,219,24.112,0,0
ENSCAFT00000087547,4285,4015.476,0,0
ENSCAFT00000067906,3919,3649.476,0,0
ENSCAFT00000090902,3976,3706.476,0,0
ENSCAFT00000077044,1135,865.476,0,0
ENSCAFT00000066994,1055,785.476,0,0
ENSCAFT00000061640,1017,747.476,0,0
ENSCAFT00000076974,922,652.486,0,0
ENSCAFT00000088221,70,70,0,0
ENSCAFT00000087574,647,377.653,0,0
ENSCAFT00000074544,1457,1187.476,0,0
ENSCAFT00000092399,1481,1211.476,0,0
ENSCAFT00000070099,391,125.783,0,0
ENSCAFT00000078469,255,35.159,0,0
ENSCAFT00000071510,206,20.504,0,0
ENSCAFT00000054258,500,231.172,12.616969,32
ENSCAFT00000007575,692,422.593,81.312947,377
ENSCAFT00000007586,870,600.491,1.470621,9.689
ENSCAFT00000044914,969,699.479,115.883143,889.311
ENSCAFT00000041594,109,109,0,0
ENSCAFT00000064343,5139,4869.476,0,0
ENSCAFT00000070515,5091,4821.476,0.497576,26.321
ENSCAFT00000078329,5115,4845.476,2.323042,123.496
ENSCAFT00000007674,5101,4831.476,6.002589,318.183
ENSCAFT00000047299,5083,4813.476,0,0
ENSCAFT00000041125,125,125,0,0
ENSCAFT00000085443,1348,1078.476,0,0
ENSCAFT00000073265,1982,1712.476,0,0
ENSCAFT00000007736,1839,1569.476,1.219567,21
ENSCAFT00000089322,1120,850.476,0,0
ENSCAFT00000074998,2115,1845.476,0,0
ENSCAFT00000065992,1152,882.476,0,0
ENSCAFT00000007784,5159,4889.476,3.064747,164.405
ENSCAFT00000080332,2633,2363.476,3.223802,83.595
ENSCAFT00000090462,216,23.273,0,0
ENSCAFT00000051214,2102,1832.476,0,0
ENSCAFT00000061721,1521,1251.476,0.145663,2
ENSCAFT00000054084,936,666.483,0.820546,6
ENSCAFT00000077004,1549,1279.476,0,0
ENSCAFT00000084874,1865,1595.476,0,0
ENSCAFT00000068557,204,19.95,0,0
ENSCAFT00000007793,396,130.373,32.858789,47
