"Cytokine","Collection","ID","Description","setSize","enrichmentScore","NES","pvalue","p_adjust","qvalue","rank","leading_edge","core_enrichment"
"IL8","C7","GSE42088_UNINF_VS_LEISHMANIA_INF_DC_24H_DN","GSE42088_UNINF_VS_LEISHMANIA_INF_DC_24H_DN",153,0.322067216,0.559158187,0.89640592,0.986878446,0.967050146,1501,"tags=17%, list=12%, signal=15%","CCL27/TTI2/PITRM1/OPTN/NOP16/PID1/CFLAR/PNO1/DESI1/BYSL/IL6/GTPBP4/MRTO4/IL15RA/MTHFD2L/PSMA6/PRR16/EDN1/SETD4/METTL1/CYP27B1/PDXK/GLA/GDI1/PDE4DIP/DRAM1"
"IL8","C7","GSE19941_IL10_KO_VS_IL10_KO_AND_NFKBP50_KO_UNSTIM_MACROPHAGE_UP","GSE19941_IL10_KO_VS_IL10_KO_AND_NFKBP50_KO_UNSTIM_MACROPHAGE_UP",121,0.313437579,0.554619309,0.896328294,0.986878446,0.967050146,1127,"tags=11%, list=9%, signal=10%","BST2/SLC17A9/CERS4/CA13/ATG4A/INSC/SLC37A2/TRPM4/IQSEC2/APRT/EGFL8/DKK4/HS3ST3B1"
"IL8","C7","GSE12366_GC_BCELL_VS_PLASMA_CELL_UP","GSE12366_GC_BCELL_VS_PLASMA_CELL_UP",155,-0.320122401,-0.583065068,0.899810964,0.987134953,0.9673015,2049,"tags=21%, list=17%, signal=18%","MKNK2/TDP2/IARS1/OTULIN/TFAM/KCTD20/S1PR2/KIF22/RCAN3/EEA1/SETD2/CYP2U1/PUM2/SH2B3/TOP2B/UBE2I/ZFP36L1/POT1/KDM2B/CCNG2/OFD1/CCDC18/ZHX2/SUPT16H/INPP5B/PBX3/ZBTB44/TBC1D10C/SNX29/YY1/EPS15/ARID4B/RASGRP2"
"IL8","C7","GSE6875_TCONV_VS_FOXP3_KO_TREG_UP","GSE6875_TCONV_VS_FOXP3_KO_TREG_UP",142,-0.314995572,-0.576811516,0.898686679,0.987134953,0.9673015,1729,"tags=17%, list=14%, signal=15%","SUPT4H1/PAXX/AKNA/SSBP2/DIXDC1/FBXO17/MMP11/ZBTB22/FCHSD2/PLEKHO1/PPM1N/PLXNA2/CACNA1H/RFXANK/STK40/CACNA1D/RHEBL1/RASA2/DAG1/SSH1/RIPOR2/ARRDC5/PNP/MEX3B"
"IL8","C7","GSE40274_XBP1_VS_FOXP3_AND_XBP1_TRANSDUCED_ACTIVATED_CD4_TCELL_DN","GSE40274_XBP1_VS_FOXP3_AND_XBP1_TRANSDUCED_ACTIVATED_CD4_TCELL_DN",169,-0.31753643,-0.575973704,0.899065421,0.987134953,0.9673015,2152,"tags=21%, list=18%, signal=17%","ZMYM3/JMJD4/CCT6A/OLFML3/INTS3/HACD1/DUSP5/ZNHIT6/GANAB/BBS5/ZBED5/HOMER3/PDE7B/SPATA6/PEX5/STRIP2/TGIF2/ZNF22/TMEM120B/AGO1/KDM2B/UBE2E3/LMO4/CCR7/LSM14B/TSC22D1/RGS12/CDK2AP1/TET1/NR4A1/RASL11B/LXN/BCAT1/ZMYM4/EMILIN1"
"IL8","C7","GSE43863_NAIVE_VS_TFH_CD4_EFF_TCELL_D6_LCMV_UP","GSE43863_NAIVE_VS_TFH_CD4_EFF_TCELL_D6_LCMV_UP",154,-0.31612035,-0.574929097,0.899621212,0.987134953,0.9673015,1955,"tags=19%, list=16%, signal=16%","MBTD1/KCTD1/APEX1/SOCS2/FLNB/IGFBP2/STIM2/B4GALT2/HHAT/FAM114A1/PBX1/CRIP2/DSTN/ELN/MEDAG/LRRC8A/DIPK1A/GORASP2/DPY19L1/PRKAG1/ZNF652/LRRC8D/PXDC1/PUDP/SLC20A2/SLC38A2/SRXN1/CCND2/ALDH6A1"
"IL8","C7","GSE46025_WT_VS_FOXO1_KO_KLRG1_LOW_CD8_EFFECTOR_TCELL_UP","GSE46025_WT_VS_FOXO1_KO_KLRG1_LOW_CD8_EFFECTOR_TCELL_UP",119,-0.315103893,-0.574912744,0.898897059,0.987134953,0.9673015,793,"tags=23%, list=7%, signal=21%","MAF1/ARRDC2/PIGH/VASN/ZNF598/TYK2/ZBTB1/SLC14A1/TMEM203/GFOD2/FHOD1/PYCR1/MGARP/IP6K1/SPHK1/RGS16/TOX4/HOXA4/OSGEP/MPST/NR2F2/WNT7B/TEX14/PRR14/TES/NUP210/CD2BP2"
"IL8","C7","GSE26343_UNSTIM_VS_LPS_STIM_MACROPHAGE_UP","GSE26343_UNSTIM_VS_LPS_STIM_MACROPHAGE_UP",154,-0.316075361,-0.574847276,0.899621212,0.987134953,0.9673015,1017,"tags=11%, list=8%, signal=10%","STAP1/ABTB2/AHR/VCAN/STK40/UPK1B/MMP13/CCDC38/PXDC1/RASA2/RPP40/SLC35B3/RAI14/SEMA7A/DOK2/MCF2L/PTGS2"
"IL8","C7","GSE17721_4H_VS_24H_POLYIC_BMDC_UP","GSE17721_4H_VS_24H_POLYIC_BMDC_UP",152,-0.315670328,-0.574277062,0.901515152,0.987134953,0.9673015,1080,"tags=8%, list=9%, signal=7%","GATA3/NKX2-2/SERPINB6/ANKRD13A/TOX4/TIMP2/ABCB10/SSBP4/GPSM2/CMTM3/NDUFB10/S100A1"
"IL8","C7","GSE32423_MEMORY_VS_NAIVE_CD8_TCELL_IL7_DN","GSE32423_MEMORY_VS_NAIVE_CD8_TCELL_IL7_DN",171,-0.316509122,-0.573641322,0.901851852,0.987134953,0.9673015,1952,"tags=16%, list=16%, signal=14%","CCDC184/KTI12/APEX1/DVL2/SWSAP1/SPC25/RRAGD/CAP2/FASTKD1/HMGA1/BAZ2B/RBP1/RABGAP1/ORAI1/CFAP20DC/TRAPPC9/MRS2/BORCS6/PPP1R3B/PCSK4/SEMA3A/TSACC/PSMD14/TUBB2B/MEF2D/TRIT1/GPBP1L1/EPHX1"
"IL8","C7","GSE29949_DC_BRAIN_VS_MONOCYTE_BONE_MARROW_UP","GSE29949_DC_BRAIN_VS_MONOCYTE_BONE_MARROW_UP",162,-0.315684528,-0.572590952,0.899814471,0.987134953,0.9673015,1670,"tags=19%, list=14%, signal=16%","LARS2/TAF5L/RYBP/PAK1/DUSP6/CNN3/DIXDC1/CYLD/ACD/NTRK1/SPART/CAPN2/CYBA/UBE2I/ACVR1/AHNAK/GATA3/JAK3/RGS16/COL4A4/ADCY7/BEAN1/SERPINB6/BAG5/SLC20A2/NF1/VAT1/FAM89B/EXD2/COL6A3"
"IL8","C7","GSE5542_IFNG_VS_IFNA_AND_IFNG_TREATED_EPITHELIAL_CELLS_24H_DN","GSE5542_IFNG_VS_IFNA_AND_IFNG_TREATED_EPITHELIAL_CELLS_24H_DN",146,-0.314194932,-0.572582323,0.901701323,0.987134953,0.9673015,1165,"tags=12%, list=10%, signal=11%","THUMPD1/KIFAP3/MEDAG/DIPK1A/MRPS34/COL3A1/TMEM192/EIF1/SPSB1/GSK3B/CYB561A3/NR4A2/MFSD3/GALNT6/DECR2/POSTN/LRRC41"
"IL8","C7","GSE360_CTRL_VS_B_MALAYI_LOW_DOSE_DC_UP","GSE360_CTRL_VS_B_MALAYI_LOW_DOSE_DC_UP",132,-0.315721583,-0.571883976,0.901515152,0.987134953,0.9673015,1558,"tags=15%, list=13%, signal=13%","MCL1/EEA1/MKLN1/IGFBP5/ETV6/ZFP36L1/THUMPD1/TNC/ZMYM2/AKAP6/KLHL23/CTSZ/SLC29A1/RAD51B/KDM4B/DUSP4/FAM8A1/SLC2A3/CD38/ACTA2"
"IL8","C7","GSE27786_ERYTHROBLAST_VS_NEUTROPHIL_UP","GSE27786_ERYTHROBLAST_VS_NEUTROPHIL_UP",148,0.328392943,0.571640199,0.898305085,0.987134953,0.9673015,1324,"tags=13%, list=11%, signal=12%","HERC6/DNM1/ZMAT2/FAM227B/TRIL/AMMECR1/CYB5R3/RPS7/NMU/POLR1C/DDHD1/ANLN/NUP155/ABCA3/RPL3/RFTN1/CAB39L/TRIO/ESF1"
"IL8","C7","GSE2770_IL12_AND_TGFB_ACT_VS_ACT_CD4_TCELL_6H_DN","GSE2770_IL12_AND_TGFB_ACT_VS_ACT_CD4_TCELL_6H_DN",163,-0.312992964,-0.568870904,0.900735294,0.987134953,0.9673015,597,"tags=4%, list=5%, signal=4%","PMCH/FURIN/JPT2/XBP1/CCND2/IL2RA"
"IL8","C7","GSE18804_SPLEEN_MACROPHAGE_VS_TUMORAL_MACROPHAGE_DN","GSE18804_SPLEEN_MACROPHAGE_VS_TUMORAL_MACROPHAGE_DN",162,-0.313430599,-0.568502758,0.901669759,0.987134953,0.9673015,538,"tags=7%, list=4%, signal=7%","FAXC/SERPINB1/CLUAP1/JPT2/DUSP22/LXN/FAM8A1/ZNF32/NDUFB10/NQO2/MAP7D2/ACTA2"
"IL8","C7","GSE44955_MCSF_VS_MCSF_AND_IL27_STIM_MACROPHAGE_UP","GSE44955_MCSF_VS_MCSF_AND_IL27_STIM_MACROPHAGE_UP",146,0.324141861,0.567674776,0.898520085,0.987134953,0.9673015,1242,"tags=18%, list=10%, signal=16%","IRF1/IL1B/TSPAN13/EEF1B2/TGM2/NDUFA2/CHCHD4/ELOC/NRIP1/ZWILCH/CCL5/SRA1/CCT2/LMNB1/IKBKE/NDUFB3/MRPS36/PCCA/MRPS18A/SDSL/SAT1/RIPK2/TBC1D2/METTL1/ECD/MRAS"
"IL8","C7","GSE37532_VISCERAL_ADIPOSE_TISSUE_VS_LN_DERIVED_PPARG_KO_TCONV_CD4_TCELL_UP","GSE37532_VISCERAL_ADIPOSE_TISSUE_VS_LN_DERIVED_PPARG_KO_TCONV_CD4_TCELL_UP",148,-0.309459945,-0.564985464,0.901886792,0.987134953,0.9673015,1015,"tags=9%, list=8%, signal=9%","DHX8/ACOT13/MTMR4/EXOC8/SARS1/IP6K2/OSGEP/PUDP/GNAI3/CALR/TRIT1/STIL/SINHCAF/CD2BP2"
"IL8","C7","GSE36476_CTRL_VS_TSST_ACT_40H_MEMORY_CD4_TCELL_YOUNG_DN","GSE36476_CTRL_VS_TSST_ACT_40H_MEMORY_CD4_TCELL_YOUNG_DN",164,0.326042707,0.563690289,0.901531729,0.987134953,0.9673015,923,"tags=9%, list=8%, signal=9%","CDC25C/TTI2/CALML4/MCM10/ZWILCH/FANCA/PTPN7/KIF20A/DHCR24/BYSL/RRM2/IL1R2/POLE2/SLC25A5/ASPM"
"IL8","C7","GSE10239_MEMORY_VS_KLRG1HIGH_EFF_CD8_TCELL_DN","GSE10239_MEMORY_VS_KLRG1HIGH_EFF_CD8_TCELL_DN",172,0.327273714,0.563339353,0.900647948,0.987134953,0.9673015,736,"tags=6%, list=6%, signal=6%","CDC25C/MIER3/EAF1/SYCE2/CHCHD4/SOD2/MYO5A/PLSCR1/RFC5/TMEM183A/DLAT"
"IL8","C7","GSE7460_CTRL_VS_FOXP3_OVEREXPR_TCONV_1_UP","GSE7460_CTRL_VS_FOXP3_OVEREXPR_TCONV_1_UP",126,-0.309260935,-0.562129063,0.900188324,0.987134953,0.9673015,2118,"tags=17%, list=17%, signal=14%","PDE3B/NGLY1/EFCAB14/IARS1/PLEKHA2/COL27A1/SLC6A12/RGS9BP/HHAT/KBTBD4/TOP2B/MLF1/DCAKD/SUGCT/SCN2A/INPP5B/DOCK4/P4HA3/GGACT/MCTP1/CFP"
"IL8","C7","GSE45739_UNSTIM_VS_ACD3_ACD28_STIM_WT_CD4_TCELL_DN","GSE45739_UNSTIM_VS_ACD3_ACD28_STIM_WT_CD4_TCELL_DN",144,0.321104645,0.559536032,0.89957265,0.987134953,0.9673015,1641,"tags=18%, list=14%, signal=16%","DNAJC1/BPGM/STK17A/ITGAL/CCL5/ADIPOR2/PLEK/APMAP/PIP4K2A/MT2A/DUSP2/EFHD2/ADAP1/GALNT11/CD160/ARHGAP26/SRRT/RFTN1/LSM1/BZW1/SEPTIN11/BRAP/RBBP7/PLAAT3/HOMER1/PRPF31"
"IL8","C7","GSE17721_LPS_VS_PAM3CSK4_12H_BMDC_DN","GSE17721_LPS_VS_PAM3CSK4_12H_BMDC_DN",160,0.32058218,0.557619086,0.89957265,0.987134953,0.9673015,939,"tags=14%, list=8%, signal=13%","IL1B/PLPBP/TMEM37/NDUFA6/SERPINB2/CDADC1/NIP7/MRPL33/CEP68/IFITM10/PNO1/TAF9/NUDT5/COX8A/MRPL3/STARD7/SQOR/DBI/ZFP82/LMAN2/RMND5B/RPL14/E2F6"
"IL8","C7","GSE24142_ADULT_VS_FETAL_EARLY_THYMIC_PROGENITOR_UP","GSE24142_ADULT_VS_FETAL_EARLY_THYMIC_PROGENITOR_UP",154,0.319912266,0.556866314,0.900843882,0.987134953,0.9673015,642,"tags=5%, list=5%, signal=5%","IFI44/DDX60/GPX2/LMO2/CPQ/PIP4K2A/FAM13B/REPIN1"
"IL8","C7","GSE22432_CONVENTIONAL_CDC_VS_PLASMACYTOID_PDC_UP","GSE22432_CONVENTIONAL_CDC_VS_PLASMACYTOID_PDC_UP",168,0.32089188,0.556136894,0.898488121,0.987134953,0.9673015,1707,"tags=23%, list=14%, signal=20%","CDC123/DIS3/WDR55/YDJC/PRMT7/PSMD13/NIP7/SLC35A4/PNO1/USP14/ALOX15/CCT4/RRS1/NDUFAF2/COTL1/FUS/TIMM10/REXO2/DIMT1/CREG2/SAMM50/SREBF2/EMB/METTL1/YEATS4/KIF23/GCSH/SMDT1/EIF4B/ADAM17/ZFAND1/TPGS2/MSH2/CAD/PRPF31/XKR5/HMGCS1/TBC1D2B"
"IL8","C7","GSE15750_DAY6_VS_DAY10_EFF_CD8_TCELL_UP","GSE15750_DAY6_VS_DAY10_EFF_CD8_TCELL_UP",173,0.321793155,0.555493256,0.898488121,0.987134953,0.9673015,1098,"tags=11%, list=9%, signal=10%","CDC25C/ALDH7A1/MCM10/HNRNPAB/PLEK/SMC2/KIF20A/MXD3/MT2A/PMM1/RRM2/CTNNAL1/UQCRFS1/ASPM/BUB1/SGO2/ITGB1BP1/NEK2/LZIC"
"IL8","C7","GSE11961_MEMORY_BCELL_DAY7_VS_GERMINAL_CENTER_BCELL_DAY7_UP","GSE11961_MEMORY_BCELL_DAY7_VS_GERMINAL_CENTER_BCELL_DAY7_UP",158,-0.318666351,-0.579951838,0.904315197,0.987391289,0.967552685,1389,"tags=16%, list=11%, signal=15%","CRYBG1/OCIAD2/ARRDC4/KLHDC2/ELK3/VSIR/AHNAK/POT1/ORAI1/PARD6G/NRBF2/ELOVL1/ZC2HC1A/PLEC/TIMP2/ANKRD24/CDK2AP1/VPS26B/GPR68/INPP1/RASL11B/DNER/EML3/MAP7D1/YAF2/S100A1"
"IL8","C7","GSE45365_WT_VS_IFNAR_KO_BCELL_UP","GSE45365_WT_VS_IFNAR_KO_BCELL_UP",130,-0.31554205,-0.569309035,0.904580153,0.987391289,0.967552685,2078,"tags=20%, list=17%, signal=17%","ZFR/EFCAB14/MAP2K6/MYOF/ZBTB3/EREG/KIF16B/SESTD1/SPATA6/MAP7D3/PDPK1/HAUS7/RARA/KIF18A/ELOB/NPAT/NUMA1/SYNGR2/RHOBTB2/ARL16/MSANTD1/ZUP1/ACVR1B/VPS35/STIL/NIPSNAP2"
"IL8","C7","GSE21670_TGFB_VS_TGFB_AND_IL6_TREATED_STAT3_KO_CD4_TCELL_DN","GSE21670_TGFB_VS_TGFB_AND_IL6_TREATED_STAT3_KO_CD4_TCELL_DN",165,-0.311902782,-0.569136249,0.904936015,0.987391289,0.967552685,917,"tags=7%, list=8%, signal=7%","RABGAP1L/SERPINB6/TWSG1/NLRX1/COG2/TNS1/SF3A1/JPT2/NR4A2/KDM4A/CD38/IPP"
"IL8","C7","GSE3039_CD4_TCELL_VS_NKT_CELL_UP","GSE3039_CD4_TCELL_VS_NKT_CELL_UP",160,-0.314803004,-0.569004494,0.904494382,0.987391289,0.967552685,802,"tags=8%, list=7%, signal=8%","ARHGAP17/HOOK3/DCAF17/DOCK4/PIK3IP1/RGS12/DHRS7/CREBRF/YY1/DENND5B/PDCD4/GANC/LBH"
"IL8","C7","GSE7509_DC_VS_MONOCYTE_WITH_FCGRIIB_STIM_UP","GSE7509_DC_VS_MONOCYTE_WITH_FCGRIIB_STIM_UP",172,-0.312617326,-0.567561265,0.903525046,0.987391289,0.967552685,704,"tags=8%, list=6%, signal=8%","SF3A1/ZBTB18/RASSF2/RPP40/DBP/CALCOCO1/LIMK1/STK38L/ZBTB5/MYCL/UBXN7/CXCR4/PATZ1/BTG1"
"IL8","C7","GSE360_CTRL_VS_B_MALAYI_HIGH_DOSE_MAC_UP","GSE360_CTRL_VS_B_MALAYI_HIGH_DOSE_MAC_UP",144,-0.309192783,-0.564894735,0.904494382,0.987391289,0.967552685,856,"tags=8%, list=7%, signal=7%","SMARCC1/GPR3/GSK3B/ATXN1/IFT140/NIT1/SLC16A3/GNPAT/PDCD4/FNBP1L/PRSS53"
"IL8","C7","GSE37416_0H_VS_6H_F_TULARENSIS_LVS_NEUTROPHIL_DN","GSE37416_0H_VS_6H_F_TULARENSIS_LVS_NEUTROPHIL_DN",176,-0.312071185,-0.564404976,0.904850746,0.987391289,0.967552685,1462,"tags=17%, list=12%, signal=15%","NEDD9/CYLD/SPAG4/DENND5A/TOP2B/RILPL2/TGIF2/RLF/SIPA1L1/SPHK1/GPATCH2L/PHF1/BRD4/MAFF/ZHX2/ZBTB25/NOTCH4/ATXN2L/CRTC2/DOCK4/PDK1/CHD2/BANP/PIK3IP1/ATP13A3/ZMIZ1/NBEAL1/SLC16A3/SLC2A3/MAP3K13"
"IL8","C7","OVSYANNIKOVA_PBMC_FLUARIX_AGE_55_64YO_RESPONDERS_VS_NONRESPONDERS_0DY_DN","OVSYANNIKOVA_PBMC_FLUARIX_AGE_55_64YO_RESPONDERS_VS_NONRESPONDERS_0DY_DN",12,-0.315668441,-0.561752489,0.904235727,0.987391289,0.967552685,2252,"tags=67%, list=19%, signal=54%","SPIRE1/SLC66A3/FBXL18/SFXN3/GET3/ZFAND6/INIP/TMED5"
"IL8","C7","GSE22886_DAY0_VS_DAY7_MONOCYTE_IN_CULTURE_DN","GSE22886_DAY0_VS_DAY7_MONOCYTE_IN_CULTURE_DN",172,0.324901102,0.559255353,0.904967603,0.987391289,0.967552685,2590,"tags=29%, list=21%, signal=23%","STEAP3/TRAPPC2L/UQCRQ/CD81/MAPK13/ATP6AP1/APOE/DENND4C/ACAT2/PFDN1/MITF/DESI1/DHCR24/NDUFS1/DLAT/MRTO4/MDH1/NDUFB3/TIMM10/DBI/ENO1/MOSPD1/SNX24/DNPH1/SLC17A5/UBA5/RARS1/SEPTIN11/HSP90AB1/ATP1A1/NDUFB6/PCBD1/ALDH3A2/PNN/RMDN3/GOT1/ACP2/ALAS1/SLC29A3/BCAP31/WDR12/AFG3L2/PSMB5/G6PD/ACSL3/NME1/SLC31A1/MSMO1/DDHD2/ACO1"
"IL8","C7","GSE11818_WT_VS_DICER_KO_TREG_UP","GSE11818_WT_VS_DICER_KO_TREG_UP",73,-0.300634979,-0.558070221,0.90459364,0.987391289,0.967552685,1845,"tags=19%, list=15%, signal=16%","CRACR2A/RASA3/FGF1/CNGA1/CRYBG1/TGIF2/ELN/BRI3/SIPA1L1/CWH43/ZC2HC1A/ABCA4/PCGF2/MAP3K13"
"IL8","C7","GSE29164_CD8_TCELL_VS_CD8_TCELL_AND_IL12_TREATED_MELANOMA_DAY7_DN","GSE29164_CD8_TCELL_VS_CD8_TCELL_AND_IL12_TREATED_MELANOMA_DAY7_DN",125,-0.304363591,-0.555782897,0.905027933,0.987391289,0.967552685,385,"tags=6%, list=3%, signal=6%","PSMA5/CENPE/CCDC160/ZNF35/CEP128/XBP1/CD38/MZB1"
"IL8","C7","GSE17721_LPS_VS_POLYIC_1H_BMDC_DN","GSE17721_LPS_VS_POLYIC_1H_BMDC_DN",167,0.3196128,0.554467848,0.904967603,0.987391289,0.967552685,251,"tags=2%, list=2%, signal=2%","MX2/OGFOD2/EEF1B2/KDM3B"
"IL8","C7","GSE3720_LPS_VS_PMA_STIM_VD1_GAMMADELTA_TCELL_UP","GSE3720_LPS_VS_PMA_STIM_VD1_GAMMADELTA_TCELL_UP",94,-0.300805288,-0.547849929,0.902621723,0.987391289,0.967552685,569,"tags=15%, list=5%, signal=14%","NR2C2/MRPL18/PANX3/GSPT2/PKP4/CBX7/CREBL2/CMAS/CEP170/KLHL2/TST/RNF38/MICAL1/GABARAPL1"
"IL8","C7","GSE5542_IFNG_VS_IFNA_TREATED_EPITHELIAL_CELLS_6H_DN","GSE5542_IFNG_VS_IFNA_TREATED_EPITHELIAL_CELLS_6H_DN",130,0.300546796,0.531135214,0.90376569,0.987391289,0.967552685,1360,"tags=11%, list=11%, signal=10%","NEB/SLC2A9/ABHD12/PDIA2/PCBD2/GPR25/RTP4/TLR2/DNAAF4/SETD4/TIFA/CHAD/HRH2/RPL13A"
"IL8","C7","HOFT_PBMC_TICE_BCG_RBCG_AG85A_AG85B_AGE_18_40YO_CORRELATED_WITH_WHOLE_BLOOD_BACTERICIDAL_ACTIVITY_NEGATIVE","HOFT_PBMC_TICE_BCG_RBCG_AG85A_AG85B_AGE_18_40YO_CORRELATED_WITH_WHOLE_BLOOD_BACTERICIDAL_ACTIVITY_NEGATIVE",18,-0.290445317,-0.526904279,0.902826855,0.987391289,0.967552685,3675,"tags=50%, list=30%, signal=35%","ADCY9/TGFBR3/PRSS23/CACNA2D2/RASGEF1A/HOPX/CST7/ATP2B4/AGAP1"
"IL8","C7","GSE15330_HSC_VS_LYMPHOID_PRIMED_MULTIPOTENT_PROGENITOR_DN","GSE15330_HSC_VS_LYMPHOID_PRIMED_MULTIPOTENT_PROGENITOR_DN",148,-0.306841399,-0.560204748,0.905660377,0.987790491,0.967943866,2853,"tags=26%, list=24%, signal=20%","KIF11/NIBAN1/PRR11/ITGB1/CALM1/CD44/BSG/CHSY1/HOPX/SERPINB9/ORC6/COX17/MKI67/CDCA8/ITGA1/S100A13/GEM/DNAJB11/CD68/OTULIN/SPC25/RAP1GAP2/CRYBG1/DSTN/CENPE/DAPK2/H1-0/ASRGL1/AHNAK/ATP2B4/NUDT4/RNF216/PPM1J/TPI1/COBLL1/ESM1/ENTPD1/CD38"
"IL8","C7","GSE9650_GP33_VS_GP276_LCMV_SPECIFIC_EXHAUSTED_CD8_TCELL_DN","GSE9650_GP33_VS_GP276_LCMV_SPECIFIC_EXHAUSTED_CD8_TCELL_DN",169,0.31789462,0.551487602,0.905781585,0.987790491,0.967943866,1108,"tags=11%, list=9%, signal=10%","WNT10A/DNM1/ITGAL/HNRNPAB/SLC1A5/PSMD13/RAD17/NFKBIZ/DESI1/GINM1/NDUFS1/CCT4/IGSF10/FOXRED1/UBP1/LEF1/PNPT1/SAT1"
"IL8","C7","GSE25088_WT_VS_STAT6_KO_MACROPHAGE_ROSIGLITAZONE_AND_IL4_STIM_UP","GSE25088_WT_VS_STAT6_KO_MACROPHAGE_ROSIGLITAZONE_AND_IL4_STIM_UP",157,-0.313934173,-0.573943921,0.90619137,0.987814512,0.967967404,1410,"tags=23%, list=12%, signal=21%","SHISA2/SLC19A2/PSIP1/EIF4EBP2/SERPINE2/GSPT2/HACD1/RCN2/HDGF/TBC1D9/SPC25/SMARCA5/GGA2/UBALD2/CCDC6/CENPE/MVB12B/ZBTB22/AGAP1/NSUN4/DPH7/PTH1R/CDCA3/LRRC8D/PPM1F/RASA2/WDR19/MFSD2A/DUSP22/LXN/KCP/UGDH/MEAF6/POC1B/CMPK1/IPP"
"IL8","C7","GSE4748_CTRL_VS_LPS_AND_CYANOBACTERIUM_LPSLIKE_STIM_DC_3H_DN","GSE4748_CTRL_VS_LPS_AND_CYANOBACTERIUM_LPSLIKE_STIM_DC_3H_DN",156,-0.310254755,-0.566659457,0.906015038,0.987814512,0.967967404,707,"tags=8%, list=6%, signal=7%","MMP13/NUDT4/GPSM2/ZMIZ1/LXN/SRXN1/PPCS/VEGFA/NUP210/CMPK1/HAS2/COL6A3"
"IL8","C7","GSE22886_NAIVE_CD4_TCELL_VS_12H_ACT_TH1_DN","GSE22886_NAIVE_CD4_TCELL_VS_12H_ACT_TH1_DN",173,0.317447792,0.547992102,0.90712743,0.98862337,0.968760011,2402,"tags=27%, list=20%, signal=22%","ERCC1/TRAPPC2L/IER3/RANGAP1/MRPL33/RAN/PREP/CCT8/RBM28/C1D/TMEM165/SNRNP40/OGFOD1/CCT2/TGS1/E2F6/SEPHS1/SAMM50/ABCF1/NT5DC2/SFXN1/SLCO4A1/ENOPH1/PSMC2/MRPL22/GTF2A2/NDUFS3/BET1/BATF3/MAMLD1/XPOT/ESRRA/GOT1/PSMD1/ZNF593/KIF3A/NSDHL/STOML2/CLUH/RANBP1/UCHL3/HMBS/ATOX1/ACSL3/KCNN4/RAD51"
"IL8","C7","GSE42021_CD24INT_VS_CD24LOW_TCONV_THYMUS_UP","GSE42021_CD24INT_VS_CD24LOW_TCONV_THYMUS_UP",138,-0.306134507,-0.559297207,0.908067542,0.989224744,0.969349302,1328,"tags=10%, list=11%, signal=9%","NTRK1/ZNF22/BAK1/KIF18A/TP53BP2/DNAJC12/RABGAP1L/MAFF/CBX2/SMIM10L1/ATP10D/SIN3B/CIR1/GABARAPL1"
"IL8","C7","GSE37533_PPARG2_FOXP3_VS_FOXP3_TRANSDUCED_CD4_TCELL_UP","GSE37533_PPARG2_FOXP3_VS_FOXP3_TRANSDUCED_CD4_TCELL_UP",169,0.315426069,0.547205128,0.907922912,0.989224744,0.969349302,1062,"tags=13%, list=9%, signal=12%","NACA2/PIK3CB/IER3/LYN/NDUFA2/RAN/ATG4A/NDUFB2/SNRPD1/MXD3/REPIN1/HNRNPA0/CCT4/RRS1/PSMD10/WDR91/COTL1/SEPHS1/MOSPD1/NT5DC2/FAM98A/GALNT11"
"IL8","C7","GSE5099_UNSTIM_VS_MCSF_TREATED_MONOCYTE_DAY7_DN","GSE5099_UNSTIM_VS_MCSF_TREATED_MONOCYTE_DAY7_DN",148,-0.305900932,-0.558487723,0.909433962,0.990501504,0.97060041,1377,"tags=20%, list=11%, signal=18%","HPS4/PKP4/CHD3/HS1BP3/CRTC3/KCTD20/CCDC85B/GAA/ASPSCR1/PEX5/IER2/KLHDC10/ZFAND3/SMAD4/TRRAP/ORAI1/TMEM176B/PLEC/BTBD9/GPR63/CCR10/NAA60/TRPC3/TSPAN14/NR4A1/FZD7/AMPD2/LDHD/MZB1"
"IL8","C7","GSE3203_INFLUENZA_INF_VS_IFNB_TREATED_LN_BCELL_UP","GSE3203_INFLUENZA_INF_VS_IFNB_TREATED_LN_BCELL_UP",136,-0.314206355,-0.568125893,0.910305344,0.991238667,0.971322762,923,"tags=11%, list=8%, signal=10%","FAP/AKAP6/SPIN1/VPS26A/SPECC1/LCMT1/SFMBT2/FBXW4/ERGIC2/TEX14/ACAD8/CPED1/LDHD/MCTP1/EPHX1"
"IL8","C7","GSE27786_LIN_NEG_VS_BCELL_DN","GSE27786_LIN_NEG_VS_BCELL_DN",155,-0.310514018,-0.565564535,0.911153119,0.991678439,0.971753698,2657,"tags=28%, list=22%, signal=22%","TMEM229B/DGKQ/MGAT5B/FAM120B/CDIP1/TMA7/LYST/TMF1/SEPTIN7/NIPAL3/ESCO1/PFKFB4/TRAF3IP3/SPOP/FIS1/DUSP16/TBC1D20/CHD3/ANKRD2/MPND/STIM2/ANTXR2/CHIC2/SZT2/BAZ2B/SETD2/PSMA5/TUT4/ZFP36L1/BRI3/USP12/RLF/IP6K1/CD164/DIPK1A/DEDD/KMT2A/RABGAP1L/NAA60/ATP10D/FAM167A/SNX29/CCND2/CHD6"
